OrganisationLabel,PreviouslyPartOf,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,EndDate
Old Oak & Park Royal Development Corporation,DCS1 (2017),https://data.london.gov.uk/,ETRS89,-240300864,5153246044,16,owned by a public authority,Y,not permissioned,,,,,700,,,,,,N,,,2017-15-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS2 (2017),https://data.london.gov.uk/,ETRS89,-0.237724808,51.53196316,2,not owned by a public authority,yes,permissioned,full planning permission,2017-21-21,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6062&Ver=4,,85,"""20-storey building, 85 C3 homes  of which 28 affordable""","""225sqm non-residential floorspace, A1, A3, B1""",,,,Y,,,2017-12-15,2018-12-15,2017-15-15
Old Oak & Park Royal Development Corporation,DCS5 (2017),https://data.london.gov.uk/,ETRS89,-0.239693756,51.52727159,3,not owned by a public authority,N,not permissioned,,,,,5300,,,,,,Yes,,,2017-12-15,2018-12-15,2017/11/11
Old Oak & Park Royal Development Corporation,DCS6 (2017),https://data.london.gov.uk/,ETRS89,-0.241982641,51.52997671,1.8,owned by a public authority,,not permissioned,,,,,F,,,,Sad,,No,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS7 (2017),data.london.gov.uk,ETRS89,-0.237369654,51.52921508,1.1,not owned by a public authority,,not permissioned,,,,,300,,,,,,N,,,2017-12-15,2018-12-15,12-12-15
Old Oak & Park Royal Development Corporation,DCS8 (2017,www.data.london.gov.uk,ETRS89,-0.235402349,51.52799272,0.2,not owned by a public authority,yes,permissioned,full planning permission,2017-03-01,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6044&Ver=4,,47,"""4-storey and 11-storey buildings, 47 C3 homes of which 15 affordable""","""165sqm commercial floorspace, A1, A2, A3""",,,Sad,Y,,,2017-12-15,2018-12-15,31-50-2014
Old Oak & Park Royal Development Corporation,DCS9 (2017,sfdsdf,ETRS89,-0.235433261,51.52719374,0.5,not owned by a public authority,yes,permissioned,full planning permission,2017-07-12,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6060&Ver=4,,200,"""19-storey building, 200 C3 homes of which 67 affordable""","""609 sqm flexible  non-residential, 514 sqm B1/artist studios workspace""",,Pdf,Pdf,Y,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS10 (2017),sdfsdf,ETRS89,-0.234355978,51.52664457,4,not owned by a public authority,yes,permissioned,full planning permission,2017-05-05,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6045&Ver=4,,F,"""6 to 20-storey buildings, 164  C3 homes of which 44 affordable""","""750 sqm commerical floorspace""",,,,N,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS11 (2017),https://data.london.gov.uk/,ETRS89,-0.234096972,51.52624096,0.1,not owned by a public authority,,not permissioned,,,,,100,,,,,Pdf,No,,,2017-12-15,2017-21-21,
Old Oak & Park Royal Development Corporation,DCS12 (2017),https://data.london.gov.uk/,ETRS89,-0.239968346,51.53144943,0.2,owned by a public authority,,not permissioned,,,,,100,,,,,,No,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS13 (2017),https://data.london.gov.uk/,ETRS89,-0.256047582,51.52496547,0,not owned by a public authority,,not permissioned,,,,,10,,,,,,Yes,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS15 (2017),https://data.london.gov.uk/,ETRS89,-0.248927717,51.52781459,5,owned by a public authority,,not permissioned,,,,,F,,,,,,Y,,,2017-21-21,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS16 (2017),https://data.london.gov.uk/,ETRS89,-0.249166036,51.52717098,1,not owned by a public authority,yes,permissioned,full planning permission,2016-07-13,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6033&Ver=4,,605,"""6 to 26-storey buildings, 601 C3 homes of which 242 affordable""","""3500 sqm commercial, A1, A2, A3, A4, B1, D1, D2""",,Pdf,,12,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS20/22 (2017),https://data.london.gov.uk/,ETRS89,-0.25077,51.52655,0.6,mixed ownership,,not permissioned,,,,,300,,,,,,,,,2017-12-15,2018-12-15,2017-21-21
Old Oak & Park Royal Development Corporation,DCS20/22 (2017),https://data.london.gov.uk/,ETRS89,-0.24598,51.52632,12.3,mixed ownership,,not permissioned,,,,,350,,,,,,,,,2017-21-21,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS19,https://data.london.gov.uk/,ETRS89,-0.233538598,51.52490019,0.2,not owned by a public authority,,not permissioned,,,,,50,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS21,https://data.london.gov.uk/,ETRS89,-0.23099097,51.52450013,0.9,not owned by a public authority,,not permissioned,,,,,200,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS22,https://data.london.gov.uk/,ETRS89,-0.231601407,51.52370989,0.4,not owned by a public authority,,not permissioned,,,,,D,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS23,https://data.london.gov.uk/,ETRS89,-0.2553384,51.52455998,3.5,not owned by a public authority,,not permissioned,,,,,1300,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS24,https://data.london.gov.uk/,ETRS89,-0.256649799,51.52378003,0.7,not owned by a public authority,,not permissioned,,,,,300,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS25,https://data.london.gov.uk/,ETRS89,-0.253385096,51.5253685,0.2,not owned by a public authority,,not permissioned,,,,,50,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS26,https://data.london.gov.uk/,ETRS89,-0.258666164,51.52291539,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-02-14,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?keyVal=O4SO8BJM02F00&activeTab=summary,,424,"""16 to 24-storey buildings comprising 424 student bed spaces""","""Commercial unit for flexible Use Classes A1, A2, A3, A5, B1 or D1 uses""",,,,,,,2017-12-15,2018-12-15,2017-21-21
Old Oak & Park Royal Development Corporation,DCS27,https://data.london.gov.uk/,ETRS89,-0.257500843,51.52226996,0.5,not owned by a public authority,yes,pending decision,,,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P589MSJM0E200,,250,"""3 No. buildings between 12 and 25 storeys in height, 380 residential units""","""1,403 sq.m of flexible A1/A2/A3/A4/A5/B1/D1/D2 use class floorspace, the provision of public open space, roof top amenity space, landspacing, car and cycle parking and refuse storage """,,,,,,Permission subject to s106,2017-12-15,2017-21-21,
Old Oak & Park Royal Development Corporation,DCS29,https://data.london.gov.uk/,ETRS89,-0.257257606,51.52064841,1.7,not owned by a public authority,,not permissioned,,,,,1100,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS30,https://data.london.gov.uk/,ETRS89,-0.262053285,51.52210907,0.6,not owned by a public authority,yes,permissioned,full planning permission,2017-02-14,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?keyVal=O4G865JM02A00&activeTab=summary,,D,"""Four buildings of 2, 9, 11, 32 and 42 storeys comprising 578 residential flats, 164 affordable""","""3179sqm (GIA) of flexible use class A1 and/or A2 and/or A3 and/or A4 and/or B1 and/or D1 and/or D2 floorspace""",,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS31,https://data.london.gov.uk/,ETRS89,-0.260822502,51.52157691,1.1,not owned by a public authority,yes,permissioned,outline planning permission,2016-08-08,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW7QJMTA375,,760,""" 8 blocks ranging in height from 6 to 32 storeys to incorporate up to 764 residential flats""","""5,134 sq.m (GEA) of flexible commercial uses""",,,,,,,2017-21-21,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS32,https://data.london.gov.uk/,ETRS89,-0.259371782,51.52201222,0.1,mixed ownership,,pending decision,,,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFPEEQJM09L00,,350,"""Part 10, part 36 storey building comprising 355 residential units, 30% affordable""","""549sqm (GIA) of flexible use class A1 and/or A2 and/or A3 and/or A4 and/or B1 and/or D1 and/or D2 floorspace""",,,,,,Permission is subject to S106 being agreed,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS33,https://data.london.gov.uk/,ETRS89,-0.258008262,51.52176357,0.5,not owned by a public authority,yes,permissioned,full planning permission,2017-12-06,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQIGENJM09L00,,250,"""Five buildings of 5, 7, 10, 11 and 31 storeys comprising 736 student bed spaces, 85 residential flats""","""6214sqm (GIA) of Office (B1) floorspace""",,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS34,https://data.london.gov.uk/,ETRS89,-0.262618841,51.52167959,0.4,not owned by a public authority,,not permissioned,,,,,200,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS35,https://data.london.gov.uk/,ETRS89,-0.261495486,51.52073034,0.2,not owned by a public authority,,pending decision,,,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?keyVal=OY0WU3JM0E200&activeTab=summary,,300,"""Two buildings of 25 and 35 storeys comprising 380 residential flats""","""11 ground floor commercial kitchens, and 2,208sqm NIA of flexible office space""",,,,,,Permission is subject to S106 being agreed,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS36,https://data.london.gov.uk/,ETRS89,-0.262254128,51.52003728,0.2,not owned by a public authority,,not permissioned,,,,,100,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS37,https://data.london.gov.uk/,ETRS89,-0.261539692,51.51956988,0.5,not owned by a public authority,,not permissioned,,,,,50,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS39,https://data.london.gov.uk/,ETRS89,-0.253067006,51.52012929,3.7,not owned by a public authority,,not permissioned,,,,,1400,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS40,https://data.london.gov.uk/,ETRS89,-0.251536338,51.521258,0.6,mixed ownership,,not permissioned,,,,,350,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS41,https://data.london.gov.uk/,ETRS89,-0.269332707,51.52841988,4,not owned by a public authority,,not permissioned,,,,,500,,,,,,,,,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS42,https://data.london.gov.uk/,ETRS89,-0.258555996,51.53493426,0.3,not owned by a public authority,yes,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6064&Ver=4,,150,"""Part 4, 5, 6 and 9 storey building comprising 141  extra care units (Use Class C2), 48 being affordable""",,,,,,,Permission is subject to S106 being agreed,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS43,https://data.london.gov.uk/,ETRS89,-0.282545928,51.53004154,2.7,not owned by a public authority,yes,permissioned,full planning permission,2013-06-27,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW7UJMTA945,,393,,229 room hotel,,,,,,This site includes an extant pemission for a hotel to the south of Coronation Road which has not been built out,2017-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,DCS43a,https://data.london.gov.uk/,ETRS89,-0.282545928,51.53004154,2.4,not owned by a public authority,yes,permissioned,full planning permission,2017-10-11,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6062&Ver=4,,807,"""5 to 27-storey buildings, 807 C3 homes of which 263 affordable""","""1354sqm retail/employment/community floorspace""",,,,,,,2018-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,,https://data.london.gov.uk/,ETRS89,-0.24226,51.52918,1,mixed ownership,,not permissioned,,,,,600,,,,,,,,,2018-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,,https://data.london.gov.uk/,ETRS89,-0.248023863,51.53184753,0.3,not owned by a public authority,,not permissioned,,,,,80,,,,,,,,,2018-12-15,2018-12-15,
Old Oak & Park Royal Development Corporation,,https://data.london.gov.uk/,ETRS89,-0.24666,51.53135954,0.8,not owned by a public authority,,not permissioned,,,,,250,,,,,,,,,2018-12-15,2018-12-15,